Date,Bar Name,Brand Name,Actual Demand (ml),Forecast (ml),Par Level (ml),Chosen Model
2023-10-30,Johnson's Bar,Bacardi,0.0,129.38857142857142,600,7-day moving average
2023-10-31,Johnson's Bar,Bacardi,0.0,70.90857142857143,480,7-day moving average
2023-11-01,Johnson's Bar,Bacardi,0.0,70.90857142857143,480,7-day moving average
2023-11-02,Johnson's Bar,Bacardi,0.0,70.90857142857143,480,7-day moving average
2023-11-03,Johnson's Bar,Bacardi,0.0,70.90857142857143,480,7-day moving average
2023-11-04,Johnson's Bar,Bacardi,0.0,70.90857142857143,480,7-day moving average
2023-11-05,Johnson's Bar,Bacardi,0.0,0.0,330,7-day moving average
2023-11-06,Johnson's Bar,Bacardi,0.0,0.0,330,7-day moving average
2023-11-07,Johnson's Bar,Bacardi,524.11,0.0,330,7-day moving average
2023-11-08,Johnson's Bar,Bacardi,0.0,74.87285714285714,480,7-day moving average
2023-11-09,Johnson's Bar,Bacardi,0.0,74.87285714285714,480,7-day moving average
2023-11-10,Johnson's Bar,Bacardi,0.0,74.87285714285714,480,7-day moving average
2023-11-11,Johnson's Bar,Bacardi,0.0,74.87285714285714,480,7-day moving average
2023-11-12,Johnson's Bar,Bacardi,0.0,74.87285714285714,480,7-day moving average
2023-11-13,Johnson's Bar,Bacardi,0.0,74.87285714285714,480,7-day moving average
2023-11-14,Johnson's Bar,Bacardi,312.9,74.87285714285714,480,7-day moving average
2023-11-15,Johnson's Bar,Bacardi,0.0,44.699999999999996,420,7-day moving average
2023-11-16,Johnson's Bar,Bacardi,0.0,44.699999999999996,420,7-day moving average
2023-11-17,Johnson's Bar,Bacardi,0.0,44.699999999999996,420,7-day moving average
2023-11-18,Johnson's Bar,Bacardi,0.0,44.699999999999996,420,7-day moving average
2023-11-19,Johnson's Bar,Bacardi,237.24,44.699999999999996,420,7-day moving average
2023-11-20,Johnson's Bar,Bacardi,0.0,78.59142857142857,480,7-day moving average
2023-11-21,Johnson's Bar,Bacardi,113.39,78.59142857142857,480,7-day moving average
2023-11-22,Johnson's Bar,Bacardi,0.0,50.089999999999996,420,7-day moving average
2023-11-23,Johnson's Bar,Bacardi,0.0,50.089999999999996,420,7-day moving average
2023-11-24,Johnson's Bar,Bacardi,0.0,50.089999999999996,420,7-day moving average
2023-11-25,Johnson's Bar,Bacardi,325.52,50.089999999999996,420,7-day moving average
2023-11-26,Johnson's Bar,Bacardi,0.0,96.59285714285714,510,7-day moving average
2023-11-27,Johnson's Bar,Bacardi,0.0,62.701428571428565,450,7-day moving average
2023-11-28,Johnson's Bar,Bacardi,0.0,62.701428571428565,450,7-day moving average
2023-11-29,Johnson's Bar,Bacardi,216.73,46.50285714285714,420,7-day moving average
2023-11-30,Johnson's Bar,Bacardi,0.0,77.46428571428571,480,7-day moving average
2023-12-01,Johnson's Bar,Bacardi,0.0,77.46428571428571,480,7-day moving average
2023-12-02,Johnson's Bar,Bacardi,0.0,77.46428571428571,480,7-day moving average
2023-12-03,Johnson's Bar,Bacardi,0.0,30.96142857142857,390,7-day moving average
2023-12-04,Johnson's Bar,Bacardi,0.0,30.96142857142857,390,7-day moving average
2023-12-05,Johnson's Bar,Bacardi,0.0,30.96142857142857,390,7-day moving average
2023-12-06,Johnson's Bar,Bacardi,0.0,30.96142857142857,390,7-day moving average
2023-12-07,Johnson's Bar,Bacardi,0.0,0.0,330,7-day moving average
2023-12-08,Johnson's Bar,Bacardi,0.0,0.0,330,7-day moving average
2023-12-09,Johnson's Bar,Bacardi,0.0,0.0,330,7-day moving average
2023-12-10,Johnson's Bar,Bacardi,502.67,0.0,330,7-day moving average
2023-12-11,Johnson's Bar,Bacardi,116.9,71.81,480,7-day moving average
2023-12-12,Johnson's Bar,Bacardi,0.0,88.51,510,7-day moving average
2023-12-13,Johnson's Bar,Bacardi,0.0,88.51,510,7-day moving average
2023-12-14,Johnson's Bar,Bacardi,0.0,88.51,510,7-day moving average
2023-12-15,Johnson's Bar,Bacardi,0.0,88.51,510,7-day moving average
2023-12-16,Johnson's Bar,Bacardi,193.93,88.51,510,7-day moving average
2023-12-17,Johnson's Bar,Bacardi,0.0,116.21428571428571,570,7-day moving average
2023-12-18,Johnson's Bar,Bacardi,0.0,44.40428571428572,420,7-day moving average
2023-12-19,Johnson's Bar,Bacardi,503.76,27.704285714285714,390,7-day moving average
2023-12-20,Johnson's Bar,Bacardi,0.0,99.67,540,7-day moving average
2023-12-21,Johnson's Bar,Bacardi,0.0,99.67,540,7-day moving average
2023-12-22,Johnson's Bar,Bacardi,0.0,99.67,540,7-day moving average
2023-12-23,Johnson's Bar,Bacardi,0.0,99.67,540,7-day moving average
2023-12-24,Johnson's Bar,Bacardi,0.0,71.96571428571428,480,7-day moving average
2023-12-25,Johnson's Bar,Bacardi,0.0,71.96571428571428,480,7-day moving average
2023-12-26,Johnson's Bar,Bacardi,0.0,71.96571428571428,480,7-day moving average
2023-12-27,Johnson's Bar,Bacardi,355.66,0.0,330,7-day moving average
2023-12-28,Johnson's Bar,Bacardi,0.0,50.80857142857143,420,7-day moving average
2023-12-29,Johnson's Bar,Bacardi,0.0,50.80857142857143,420,7-day moving average
2023-12-30,Johnson's Bar,Bacardi,0.0,50.80857142857143,420,7-day moving average
2023-12-31,Johnson's Bar,Bacardi,0.0,50.80857142857143,420,7-day moving average
2024-01-01,Johnson's Bar,Bacardi,0.0,50.80857142857143,420,7-day moving average
2023-10-21,Johnson's Bar,Barefoot,0.0,17.88142857142857,450,7-day moving average
2023-10-22,Johnson's Bar,Barefoot,0.0,17.88142857142857,450,7-day moving average
2023-10-23,Johnson's Bar,Barefoot,0.0,17.88142857142857,450,7-day moving average
2023-10-24,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-10-25,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-10-26,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-10-27,Johnson's Bar,Barefoot,282.11,0.0,420,7-day moving average
2023-10-28,Johnson's Bar,Barefoot,135.67,40.30142857142857,480,7-day moving average
2023-10-29,Johnson's Bar,Barefoot,0.0,59.68285714285714,510,7-day moving average
2023-10-30,Johnson's Bar,Barefoot,0.0,59.68285714285714,510,7-day moving average
2023-10-31,Johnson's Bar,Barefoot,0.0,59.68285714285714,510,7-day moving average
2023-11-01,Johnson's Bar,Barefoot,0.0,59.68285714285714,510,7-day moving average
2023-11-02,Johnson's Bar,Barefoot,0.0,59.68285714285714,510,7-day moving average
2023-11-03,Johnson's Bar,Barefoot,0.0,59.68285714285714,510,7-day moving average
2023-11-04,Johnson's Bar,Barefoot,0.0,19.381428571428568,450,7-day moving average
2023-11-05,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-06,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-07,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-08,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-09,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-10,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-11,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-12,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-13,Johnson's Bar,Barefoot,552.11,0.0,420,7-day moving average
2023-11-14,Johnson's Bar,Barefoot,0.0,78.87285714285714,570,7-day moving average
2023-11-15,Johnson's Bar,Barefoot,0.0,78.87285714285714,570,7-day moving average
2023-11-16,Johnson's Bar,Barefoot,0.0,78.87285714285714,570,7-day moving average
2023-11-17,Johnson's Bar,Barefoot,0.0,78.87285714285714,570,7-day moving average
2023-11-18,Johnson's Bar,Barefoot,0.0,78.87285714285714,570,7-day moving average
2023-11-19,Johnson's Bar,Barefoot,0.0,78.87285714285714,570,7-day moving average
2023-11-20,Johnson's Bar,Barefoot,0.0,78.87285714285714,570,7-day moving average
2023-11-21,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-22,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-23,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-24,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-25,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-26,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-27,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-28,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-29,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-11-30,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-01,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-02,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-03,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-04,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-05,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-06,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-07,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-08,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-09,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-10,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-11,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-12,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-13,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-14,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-15,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-12-16,Johnson's Bar,Barefoot,237.71,0.0,420,7-day moving average
2023-12-17,Johnson's Bar,Barefoot,0.0,33.95857142857143,480,7-day moving average
2023-12-18,Johnson's Bar,Barefoot,0.0,33.95857142857143,480,7-day moving average
2023-12-19,Johnson's Bar,Barefoot,0.0,33.95857142857143,480,7-day moving average
2023-12-20,Johnson's Bar,Barefoot,0.0,33.95857142857143,480,7-day moving average
2023-12-21,Johnson's Bar,Barefoot,348.76,33.95857142857143,480,7-day moving average
2023-12-22,Johnson's Bar,Barefoot,0.0,83.78142857142858,570,7-day moving average
2023-12-23,Johnson's Bar,Barefoot,327.64,83.78142857142858,570,7-day moving average
2023-12-24,Johnson's Bar,Barefoot,0.0,96.62857142857142,600,7-day moving average
2023-12-25,Johnson's Bar,Barefoot,0.0,96.62857142857142,600,7-day moving average
2023-12-26,Johnson's Bar,Barefoot,0.0,96.62857142857142,600,7-day moving average
2023-12-27,Johnson's Bar,Barefoot,0.0,96.62857142857142,600,7-day moving average
2023-12-28,Johnson's Bar,Barefoot,0.0,96.62857142857142,600,7-day moving average
2023-12-29,Johnson's Bar,Barefoot,0.0,46.80571428571428,510,7-day moving average
2023-12-30,Johnson's Bar,Barefoot,0.0,46.80571428571428,510,7-day moving average
2023-12-31,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2024-01-01,Johnson's Bar,Barefoot,0.0,0.0,420,7-day moving average
2023-10-21,Johnson's Bar,Budweiser,0.0,160.05,720,day-of-week seasonal mean
2023-10-22,Johnson's Bar,Budweiser,0.0,19.4675,450,day-of-week seasonal mean
2023-10-23,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-10-24,Johnson's Bar,Budweiser,164.22,44.1525,480,day-of-week seasonal mean
2023-10-25,Johnson's Bar,Budweiser,0.0,51.7025,510,day-of-week seasonal mean
2023-10-26,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-10-27,Johnson's Bar,Budweiser,0.0,189.62875000000003,780,day-of-week seasonal mean
2023-10-28,Johnson's Bar,Budweiser,263.87,160.05,720,day-of-week seasonal mean
2023-10-29,Johnson's Bar,Budweiser,0.0,19.4675,450,day-of-week seasonal mean
2023-10-30,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-10-31,Johnson's Bar,Budweiser,0.0,64.68,540,day-of-week seasonal mean
2023-11-01,Johnson's Bar,Budweiser,0.0,51.7025,510,day-of-week seasonal mean
2023-11-02,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-11-03,Johnson's Bar,Budweiser,222.81,158.845,720,day-of-week seasonal mean
2023-11-04,Johnson's Bar,Budweiser,0.0,193.03375,780,day-of-week seasonal mean
2023-11-05,Johnson's Bar,Budweiser,0.0,19.4675,450,day-of-week seasonal mean
2023-11-06,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-11-07,Johnson's Bar,Budweiser,0.0,64.68,540,day-of-week seasonal mean
2023-11-08,Johnson's Bar,Budweiser,0.0,51.7025,510,day-of-week seasonal mean
2023-11-09,Johnson's Bar,Budweiser,572.92,0.0,390,day-of-week seasonal mean
2023-11-10,Johnson's Bar,Budweiser,0.0,129.46375,660,day-of-week seasonal mean
2023-11-11,Johnson's Bar,Budweiser,0.0,102.37625,600,day-of-week seasonal mean
2023-11-12,Johnson's Bar,Budweiser,0.0,19.4675,450,day-of-week seasonal mean
2023-11-13,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-11-14,Johnson's Bar,Budweiser,0.0,64.68,540,day-of-week seasonal mean
2023-11-15,Johnson's Bar,Budweiser,0.0,51.7025,510,day-of-week seasonal mean
2023-11-16,Johnson's Bar,Budweiser,0.0,71.615,540,day-of-week seasonal mean
2023-11-17,Johnson's Bar,Budweiser,0.0,76.33625,540,day-of-week seasonal mean
2023-11-18,Johnson's Bar,Budweiser,0.0,102.37625,600,day-of-week seasonal mean
2023-11-19,Johnson's Bar,Budweiser,0.0,19.4675,450,day-of-week seasonal mean
2023-11-20,Johnson's Bar,Budweiser,505.05,0.0,390,day-of-week seasonal mean
2023-11-21,Johnson's Bar,Budweiser,0.0,64.68,540,day-of-week seasonal mean
2023-11-22,Johnson's Bar,Budweiser,0.0,51.7025,510,day-of-week seasonal mean
2023-11-23,Johnson's Bar,Budweiser,0.0,71.615,540,day-of-week seasonal mean
2023-11-24,Johnson's Bar,Budweiser,0.0,76.33625,540,day-of-week seasonal mean
2023-11-25,Johnson's Bar,Budweiser,0.0,102.37625,600,day-of-week seasonal mean
2023-11-26,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-11-27,Johnson's Bar,Budweiser,0.0,63.13125,540,day-of-week seasonal mean
2023-11-28,Johnson's Bar,Budweiser,0.0,64.68,540,day-of-week seasonal mean
2023-11-29,Johnson's Bar,Budweiser,0.0,51.7025,510,day-of-week seasonal mean
2023-11-30,Johnson's Bar,Budweiser,0.0,71.615,540,day-of-week seasonal mean
2023-12-01,Johnson's Bar,Budweiser,0.0,76.33625,540,day-of-week seasonal mean
2023-12-02,Johnson's Bar,Budweiser,0.0,32.98375,450,day-of-week seasonal mean
2023-12-03,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-12-04,Johnson's Bar,Budweiser,0.0,63.13125,540,day-of-week seasonal mean
2023-12-05,Johnson's Bar,Budweiser,0.0,64.68,540,day-of-week seasonal mean
2023-12-06,Johnson's Bar,Budweiser,0.0,51.7025,510,day-of-week seasonal mean
2023-12-07,Johnson's Bar,Budweiser,0.0,71.615,540,day-of-week seasonal mean
2023-12-08,Johnson's Bar,Budweiser,0.0,76.33625,540,day-of-week seasonal mean
2023-12-09,Johnson's Bar,Budweiser,0.0,32.98375,450,day-of-week seasonal mean
2023-12-10,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-12-11,Johnson's Bar,Budweiser,0.0,63.13125,540,day-of-week seasonal mean
2023-12-12,Johnson's Bar,Budweiser,0.0,64.68,540,day-of-week seasonal mean
2023-12-13,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-12-14,Johnson's Bar,Budweiser,0.0,71.615,540,day-of-week seasonal mean
2023-12-15,Johnson's Bar,Budweiser,0.0,27.85125,450,day-of-week seasonal mean
2023-12-16,Johnson's Bar,Budweiser,0.0,32.98375,450,day-of-week seasonal mean
2023-12-17,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-12-18,Johnson's Bar,Budweiser,0.0,63.13125,540,day-of-week seasonal mean
2023-12-19,Johnson's Bar,Budweiser,0.0,20.5275,450,day-of-week seasonal mean
2023-12-20,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-12-21,Johnson's Bar,Budweiser,561.06,71.615,540,day-of-week seasonal mean
2023-12-22,Johnson's Bar,Budweiser,0.0,27.85125,450,day-of-week seasonal mean
2023-12-23,Johnson's Bar,Budweiser,0.0,32.98375,450,day-of-week seasonal mean
2023-12-24,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-12-25,Johnson's Bar,Budweiser,0.0,63.13125,540,day-of-week seasonal mean
2023-12-26,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-12-27,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2023-12-28,Johnson's Bar,Budweiser,463.88,141.7475,690,day-of-week seasonal mean
2023-12-29,Johnson's Bar,Budweiser,0.0,27.85125,450,day-of-week seasonal mean
2023-12-30,Johnson's Bar,Budweiser,228.55,0.0,390,day-of-week seasonal mean
2023-12-31,Johnson's Bar,Budweiser,0.0,0.0,390,day-of-week seasonal mean
2024-01-01,Johnson's Bar,Budweiser,0.0,63.13125,540,day-of-week seasonal mean
2023-10-21,Johnson's Bar,Captain Morgan,274.56,22.87142857142857,480,7-day moving average
2023-10-22,Johnson's Bar,Captain Morgan,0.0,62.09428571428571,540,7-day moving average
2023-10-23,Johnson's Bar,Captain Morgan,0.0,62.09428571428571,540,7-day moving average
2023-10-24,Johnson's Bar,Captain Morgan,0.0,62.09428571428571,540,7-day moving average
2023-10-25,Johnson's Bar,Captain Morgan,0.0,62.09428571428571,540,7-day moving average
2023-10-26,Johnson's Bar,Captain Morgan,0.0,39.222857142857144,510,7-day moving average
2023-10-27,Johnson's Bar,Captain Morgan,250.01,39.222857142857144,510,7-day moving average
2023-10-28,Johnson's Bar,Captain Morgan,0.0,74.93857142857142,570,7-day moving average
2023-10-29,Johnson's Bar,Captain Morgan,466.62,35.715714285714284,480,7-day moving average
2023-10-30,Johnson's Bar,Captain Morgan,0.0,102.37571428571428,630,7-day moving average
2023-10-31,Johnson's Bar,Captain Morgan,0.0,102.37571428571428,630,7-day moving average
2023-11-01,Johnson's Bar,Captain Morgan,308.31,102.37571428571428,630,7-day moving average
2023-11-02,Johnson's Bar,Captain Morgan,0.0,146.42000000000002,720,7-day moving average
2023-11-03,Johnson's Bar,Captain Morgan,0.0,146.42000000000002,720,7-day moving average
2023-11-04,Johnson's Bar,Captain Morgan,0.0,110.70428571428572,630,7-day moving average
2023-11-05,Johnson's Bar,Captain Morgan,0.0,110.70428571428572,630,7-day moving average
2023-11-06,Johnson's Bar,Captain Morgan,0.0,44.044285714285714,510,7-day moving average
2023-11-07,Johnson's Bar,Captain Morgan,0.0,44.044285714285714,510,7-day moving average
2023-11-08,Johnson's Bar,Captain Morgan,479.78,44.044285714285714,510,7-day moving average
2023-11-09,Johnson's Bar,Captain Morgan,0.0,68.53999999999999,570,7-day moving average
2023-11-10,Johnson's Bar,Captain Morgan,0.0,68.53999999999999,570,7-day moving average
2023-11-11,Johnson's Bar,Captain Morgan,0.0,68.53999999999999,570,7-day moving average
2023-11-12,Johnson's Bar,Captain Morgan,0.0,68.53999999999999,570,7-day moving average
2023-11-13,Johnson's Bar,Captain Morgan,0.0,68.53999999999999,570,7-day moving average
2023-11-14,Johnson's Bar,Captain Morgan,0.0,68.53999999999999,570,7-day moving average
2023-11-15,Johnson's Bar,Captain Morgan,0.0,68.53999999999999,570,7-day moving average
2023-11-16,Johnson's Bar,Captain Morgan,0.0,0.0,420,7-day moving average
2023-11-17,Johnson's Bar,Captain Morgan,0.0,0.0,420,7-day moving average
2023-11-18,Johnson's Bar,Captain Morgan,307.11,0.0,420,7-day moving average
2023-11-19,Johnson's Bar,Captain Morgan,0.0,43.87285714285714,510,7-day moving average
2023-11-20,Johnson's Bar,Captain Morgan,0.0,43.87285714285714,510,7-day moving average
2023-11-21,Johnson's Bar,Captain Morgan,0.0,43.87285714285714,510,7-day moving average
2023-11-22,Johnson's Bar,Captain Morgan,0.0,43.87285714285714,510,7-day moving average
2023-11-23,Johnson's Bar,Captain Morgan,0.0,43.87285714285714,510,7-day moving average
2023-11-24,Johnson's Bar,Captain Morgan,0.0,43.87285714285714,510,7-day moving average
2023-11-25,Johnson's Bar,Captain Morgan,0.0,43.87285714285714,510,7-day moving average
2023-11-26,Johnson's Bar,Captain Morgan,0.0,0.0,420,7-day moving average
2023-11-27,Johnson's Bar,Captain Morgan,360.96,0.0,420,7-day moving average
2023-11-28,Johnson's Bar,Captain Morgan,0.0,51.565714285714286,510,7-day moving average
2023-11-29,Johnson's Bar,Captain Morgan,0.0,51.565714285714286,510,7-day moving average
2023-11-30,Johnson's Bar,Captain Morgan,324.05,51.565714285714286,510,7-day moving average
2023-12-01,Johnson's Bar,Captain Morgan,243.56,97.85857142857142,630,7-day moving average
2023-12-02,Johnson's Bar,Captain Morgan,0.0,132.65285714285713,690,7-day moving average
2023-12-03,Johnson's Bar,Captain Morgan,389.49,132.65285714285713,690,7-day moving average
2023-12-04,Johnson's Bar,Captain Morgan,0.0,188.2942857142857,810,7-day moving average
